childFieldId,parentFieldId
F4889,F4698
F4689,F4540
F14143,F13761
F5615,F5269
F11494,F11432
F14793,F14449
F4017,F3718
F7799,F7597
F15655,F15333
F10701,F10329
F17958,F17664
F3493,F3299
F13687,F13534
F4825,F4562
F3566,F3366
F6017,F5624
F7231,F7157
F5302,F5245
F10308,F10237
F3527,F3243
F3527,F3240
F16501,F16404
F5246,F4953
F11961,F11759
F11225,F11039
F12292,F12242
F7334,F7106
F10563,F10238
F2768,F2418
F16825,F16528
F10589,F10347
F11932,F11761
F4850,F4589
F5675,F5485
F11070,F10812
F11774,F11717
F12619,F12542
F11911,F11682
F7315,F6952
F4330,F4208
F15539,F15244
F5211,F5199
F3103,F2860
F11648,F11491
F13262,F13066
F3525,F3292
F8376,F8193
F16193,F15906
F3998,F3939
F14309,F14306
F4224,F3981
F5531,F5460
F16018,F15662
F2936,F2679
F7686,F7556
F3335,F3097
F17776,F17640
F4246,F3870
F10047,F9775
F11311,F11241
F8154,F7995
F15820,F15803
F2918,F2527
F9258,F9133
F8946,F8640
F7815,F7656
F3467,F3395
F17877,F17659
F16543,F16249
F4147,F3889
F10955,F10741
F9420,F9193
F8237,F8228
F13360,F13161
F17355,F16962
F15250,F14888
F8892,F8778
F16701,F16388
F8334,F8030
F3174,F2812
F6576,F6567
F9335,F9069
F3157,F3064
F14259,F14134
F7036,F6969
F2977,F2841
F13239,F13123
F8504,F8473
F13509,F13343
F4644,F4628
F17640,F17278
F11323,F11017
F14631,F14240
F7284,F7141
F3689,F3684
F4494,F4279
F8269,F8031
F7352,F7244
F16865,F16682
F5877,F5858
F8904,F8826
F4949,F4683
F5751,F5458
F9542,F9174
F10479,F10349
F2922,F2536
F2894,F2735
F10793,F10578
F17370,F17297
F11814,F11551
F8651,F8527
F10027,F10012
F14944,F14937
F16921,F16856
F8194,F8182
F5710,F5709
F5750,F5544
F2997,F2796
F8616,F8393
F17815,F17595
F10255,F9995
F16585,F16297
F6417,F6291
F13791,F13568
F16925,F16742
F12587,F12227
F14325,F14320
F7869,F7513
F5259,F4905
F17758,F17618
F11586,F11241
F17736,F17577
F13235,F13087
F17248,F17134
F10199,F10020
F13752,F13439
F9162,F8919
F5959,F5882
F17540,F17182
F7535,F7456
F17200,F17022
F10443,F10203
F14291,F14141
F16184,F16111
F11928,F11628
F6851,F6639
F12248,F12099
F17625,F17354
F4463,F4266
F8088,F7958
F11567,F11466
F16065,F15917
F8186,F7820
F12203,F12168
F17100,F16861
F5969,F5850
F16864,F16571
F10583,F10531
F7336,F7044
F12521,F12493
F5807,F5628
F10670,F10282
F4618,F4326
F17689,F17545
F3195,F2947
F12866,F12682
F17603,F17231
F10472,F10426
F9644,F9396
F11233,F11002
F10784,F10755
F9558,F9168
F13794,F13579
F4474,F4268
F4096,F3953
F5687,F5683
F7623,F7584
F17359,F17211
F8229,F8168
F12981,F12704
F16834,F16675
F4833,F4622
F14466,F14151
F15709,F15398
F11414,F11145
F10956,F10585
F11177,F10918
F15265,F14898
F4675,F4472
F5067,F4818
F6829,F6749
F7426,F7386
F13866,F13820
F7735,F7366
F11264,F11122
F10957,F10871
F14021,F13759
F6257,F6187
F13733,F13536
F15403,F15073
F3144,F2987
F9314,F9091
F16745,F16538
F9211,F9020
F12082,F12004
F13307,F13271
F17480,F17426
F14818,F14665
F3161,F3015
F13674,F13280
F16618,F16274
F5658,F5371
F9171,F9140
F8521,F8273
F8773,F8406
F15762,F15503
F16257,F15977
F4461,F4393
F10137,F9779
F4013,F3624
F13866,F13744
F5475,F5260
F12439,F12109
F12486,F12162
F15530,F15301
F13527,F13209
F4726,F4621
F14727,F14445
F9078,F8977
F17918,F17824
F8440,F8040
F8384,F8181
F10624,F10614
F10523,F10391
F11873,F11652
F4745,F4724
F15715,F15632
F7156,F6891
F6425,F6281
F6472,F6122
F16468,F16102
F12201,F12045
F17283,F17110
F5568,F5410
F8731,F8510
F12942,F12778
F8745,F8554
F13254,F13157
F6888,F6611
F3484,F3282
F3076,F2948
F8204,F7959
F6625,F6305
F14447,F14446
F9929,F9913
F13915,F13913
F4672,F4608
F11575,F11467
F15392,F15011
F3302,F2994
F9274,F8877
F5754,F5641
F16189,F16106
F5830,F5817
F6391,F6302
F4445,F4318
F5503,F5310
F7125,F6807
F4602,F4580
F4298,F4004
F7781,F7543
F12039,F11867
F4996,F4926
F13430,F13197
F16344,F16124
F9236,F9114
F17782,F17756
F4277,F4256
F12958,F12768
F6971,F6677
F8983,F8823
F9651,F9470
F12425,F12119
F4495,F4107
F13255,F12903
F14161,F13836
F6258,F5884
F9884,F9655
F13006,F12899
F11480,F11366
F13429,F13212
F5174,F4846
F3585,F3549
F3631,F3618
F7842,F7581
F15225,F15118
F12731,F12654
F17326,F17324
F9207,F8869
F15538,F15365
F15995,F15837
F9668,F9349
F11194,F10948
F4175,F3961
F6226,F5828
F9799,F9679
F8413,F8242
F8524,F8246
F5410,F5216
F5828,F5606
F11614,F11557
F13188,F13131
F17763,F17737
F12599,F12468
F17285,F17222
F6769,F6455
F16719,F16588
F12280,F12213
F4839,F4832
F8493,F8128
F9907,F9570
F3160,F3003
F10222,F9935
F14054,F13829
F16790,F16478
F10355,F10344
F13419,F13412
F14521,F14212
F16499,F16340
F12274,F11913
F11333,F11179
F7817,F7519
F17890,F17556
F16374,F16173
F3002,F2882
F3276,F3154
F6324,F6059
F13507,F13411
F16330,F16152
F17946,F17900
F5969,F5927
F9491,F9399
F9988,F9650
F17075,F17067
F3957,F3850
F9159,F9024
F12953,F12909
F15280,F14885
F4936,F4543
F3175,F3172
F4649,F4461
F8462,F8455
F11032,F10639
F8508,F8228
F14941,F14725
F5638,F5250
F9048,F8933
F17302,F16986
F7037,F6731
F13455,F13372
F8850,F8644
F6762,F6399
F17783,F17488
F10385,F10239
F7468,F7330
F10022,F9914
F13840,F13596
F13182,F13114
F16539,F16169
F4467,F4438
F6476,F6258
F6911,F6837
F6920,F6897
F12216,F11992
F10735,F10456
F5237,F5001
F11369,F11131
F11607,F11305
F11680,F11667
F16859,F16567
F2919,F2774
F9275,F9235
F17111,F17014
F12132,F11863
F4275,F3918
F11522,F11135
F6051,F5873
F4890,F4843
F3409,F3184
F7226,F7063
F9291,F8922
F17606,F17332
F16413,F16292
F8323,F7966
F17063,F16848
F8771,F8458
F3618,F3414
F14332,F14013
F6263,F6094
F16326,F16250
F12003,F11620
F8522,F8312
F12551,F12224
F15335,F15019
F9612,F9554
F5039,F4896
F9362,F9211
F7880,F7533
F11320,F11126
F9179,F8834
F16549,F16288
F11408,F11139
F9550,F9257
F5829,F5487
F9969,F9693
F13408,F13337
F4137,F3884
F6302,F6273
F14967,F14708
F2931,F2795
F3498,F3172
F4182,F4036
F15825,F15562
F9226,F9119
F11678,F11586
F16504,F16303
F11485,F11202
F13250,F13242
F5223,F5070
F2831,F2674
F16105,F15802
F9561,F9298
F9274,F9085
F11064,F10950
F15153,F14763
F13245,F13004
F12351,F11972
F8849,F8777
F10576,F10211
F5118,F5111
F17944,F17586
F3559,F3276
F10013,F9963
F10612,F10534
F13622,F13278
F16971,F16703
F10115,F9807
F8166,F8101
F16195,F15953
F15118,F14831
F15200,F15167
F14863,F14535
F13308,F13194
F14665,F14478
F8026,F7710
F12637,F12251
F5594,F5261
F15772,F15556
F16724,F16716
F7381,F6985
F5728,F5417
F3059,F3037
F10469,F10124
F14484,F14215
F14877,F14631
F10701,F10584
F16651,F16497
F12582,F12419
F6999,F6988
F14532,F14135
F5623,F5554
F7018,F6667
F15073,F15050
F10739,F10567
F11603,F11360
F17779,F17389
F10344,F10098
F13903,F13687
F9036,F8929
F12567,F12468
F3407,F3142
F15015,F14788
F8181,F7794
F15479,F15274
F12521,F12424
F13686,F13608
F14571,F14458
F4831,F4752
F8749,F8587
F4520,F4210
F9812,F9503
F15369,F15043
F3565,F3487
F7493,F7205
F5596,F5364
F14921,F14521
F16251,F16154
F6704,F6547
F7147,F6837
F7767,F7373
F10513,F10325
F6659,F6269
F17634,F17529
F4880,F4510
F4854,F4681
F14928,F14627
F4668,F4279
F4977,F4858
F2833,F2667
F17386,F17134
F12800,F12768
F5140,F5115
F6031,F5822
F11877,F11630
F10282,F10123
F12575,F12219
F13455,F13380
F3548,F3428
F9855,F9766
F7176,F7111
F13414,F13233
F14270,F13975
F13313,F13151
F13014,F12700
F13169,F13003
F5919,F5606
F4328,F3987
F7620,F7230
F10755,F10685
F16545,F16454
F12968,F12616
F17107,F17041
F7475,F7160
F5619,F5292
F17727,F17569
F14820,F14692
F15162,F15043
F6078,F5953
F5667,F5585
F14238,F13976
F13536,F13221
F13673,F13533
F7470,F7334
F14736,F14364
F4082,F4078
F5386,F5320
F5003,F4825
F3036,F2792
F12371,F12369
F3237,F3232
F9572,F9320
F3233,F2973
F13067,F12706
F13225,F12943
F14966,F14571
F17576,F17253
F3333,F2965
F8834,F8529
F15477,F15226
F8199,F7827
F10597,F10572
F12603,F12404
F16373,F16205
F15269,F15234
F12161,F11868
F12444,F12165
F11896,F11710
F4011,F3998
F13731,F13722
F8332,F7941
F8191,F7793
F13776,F13774
F15271,F15164
F7803,F7622
F5741,F5734
F12029,F12000
F4046,F3863
F3494,F3458
F7205,F7065
F14079,F13698
F7567,F7563
F11575,F11462
F17632,F17445
F12669,F12644
F8886,F8822
F3125,F2992
F13267,F13172
F8863,F8669
F11030,F10838
F3565,F3279
F4821,F4507
F8353,F8048
F11438,F11387
F5545,F5224
F17300,F17036
F5066,F4738
F8612,F8454
F9678,F9407
F17620,F17539
F16618,F16456
F4242,F4171
F3871,F3863
F15318,F15036
F5842,F5530
F15922,F15875
F3625,F3613
F9373,F9130
F13567,F13365
F8267,F8246
F10373,F10095
F13500,F13458
F17337,F17234
F6239,F6108
F11957,F11693
F12099,F11947
F10215,F10191
F4482,F4087
F3847,F3785
F12013,F11891
F4366,F4084
F14585,F14283
F12676,F12589
F15862,F15491
F10085,F9903
F8208,F7937
F15284,F15200
F12757,F12440
F12246,F12055
F5618,F5362
F14671,F14628
F5814,F5592
F12727,F12416
F10005,F9860
F7752,F7492
F6178,F5972
F5465,F5374
F12400,F12275
F16268,F16220
F4853,F4724
F5813,F5467
F2944,F2554
F11325,F11159
F12311,F12053
F13929,F13562
F12209,F11865
F7539,F7147
F13820,F13579
F11175,F11138
F15968,F15636
F15025,F14668
F10968,F10789
F6286,F5931
F7777,F7550
F7855,F7693
F6913,F6578
F3753,F3368
F16355,F16050
F10352,F10228
F9734,F9585
F12724,F12608
F12706,F12488
F11628,F11266
F13228,F12941
F13096,F12771
F4619,F4500
F5223,F4829
F4649,F4616
F14551,F14412
F4904,F4764
F13167,F13006
F10755,F10381
F12906,F12678
F17360,F17240
F4980,F4769
F10369,F10135
F13618,F13595
F11164,F11108
F14247,F14208
F11406,F11182
F2818,F2531
F10324,F10143
F7861,F7764
F14434,F14262
F10223,F9846
F14709,F14461
F11557,F11259
F13641,F13304
F10921,F10525
F16143,F15762
F2993,F2913
F8235,F8070
F5118,F5017
F13750,F13474
F4998,F4659
F14652,F14335
F6544,F6517
F12346,F12327
F13809,F13429
F3572,F3241
F17202,F17007
F6836,F6653
F4549,F4194
F9072,F9042
F13680,F13581
F4165,F3957
F6402,F6094
F15309,F15096
F6726,F6620
F15780,F15456
F12139,F12105
F8466,F8169
F5788,F5418
F13242,F12920
F16610,F16322
F8308,F8023
F14330,F13947
F11711,F11597
F4948,F4686
F5972,F5788
F13887,F13535
F6743,F6700
F17344,F17093
F2725,F2521
F5827,F5549
F11130,F10972
F6600,F6284
F3543,F3328
F13720,F13443
F4062,F3768
F3975,F3577
F9873,F9752
F9590,F9500
F13316,F12929
F15053,F14895
F16569,F16241
F4598,F4487
F17320,F17278
F17792,F17466
F6223,F6098
F3799,F3406
F16913,F16873
F13267,F13152
F6718,F6584
F17667,F17636
F10744,F10539
F11696,F11340
F5520,F5180
F13568,F13241
F2820,F2725
F12554,F12159
F15242,F14856
F3232,F3127
F5845,F5570
F4847,F4825
F16827,F16518
F11914,F11612
F12877,F12836
F6025,F5662
F15889,F15562
F6164,F6089
F10154,F9969
F5020,F4903
F12503,F12353
F12748,F12660
F14554,F14423
F16138,F15856
F12254,F11901
F11472,F11084
F13412,F13157
F12289,F12039
F17545,F17213
F4666,F4638
F7149,F7139
F6096,F5876
F6935,F6883
F13877,F13488
F11929,F11870
F6655,F6351
F3277,F3034
F10947,F10873
F5288,F5129
F2938,F2693
F3229,F2915
F12766,F12446
F10299,F10084
F14664,F14285
F16937,F16688
F6807,F6676
F3835,F3580
F15187,F15065
F8324,F7988
F4990,F4691
F17433,F17062
F12125,F11740
F15254,F14919
F15891,F15784
F7080,F6721
F11199,F11181
F14097,F13727
F4063,F3763
F5669,F5300
F11320,F11313
F6619,F6297
F3243,F2851
F5752,F5618
F9231,F9165
F3637,F3473
F7869,F7637
F10858,F10645
F15639,F15265
F10090,F9850
F8522,F8491
F13547,F13217
F10158,F9867
F16009,F15638
F17046,F16650
F8932,F8891
F13897,F13860
F3131,F2770
F11950,F11784
F17022,F16641
F2791,F2701
F12465,F12131
F9021,F8972
F15509,F15390
F11903,F11885
F6638,F6371
F10365,F10002
F13087,F12720
F17305,F17166
F4107,F4029
F4221,F4071
F7412,F7270
F9837,F9523
F13672,F13644
F3358,F3175
F11819,F11433
F10829,F10655
F3848,F3606
F9881,F9857
F8391,F8013
F17865,F17532
F6488,F6368
F11219,F10902
F10186,F9816
F12433,F12379
F11523,F11261
F11704,F11339
F17792,F17545
F6778,F6648
F3626,F3410
F12224,F11824
F14651,F14380
F6664,F6402
F5737,F5634
F16959,F16635
F4960,F4630
F12036,F11952
F8395,F8278
F7820,F7485
F10870,F10538
F8689,F8326
F12794,F12681
F12988,F12588
F7926,F7845
F16410,F16069
F3497,F3392
F11388,F11209
F17412,F17393
F15483,F15101
F9983,F9744
F10901,F10577
F4804,F4640
F14345,F14314
F3817,F3674
F12932,F12576
F7631,F7236
F14235,F14075
F4402,F4334
F5140,F4946
F16165,F15779
F5316,F5244
F5677,F5341
F8615,F8377
F14311,F14056
F7189,F6882
F8299,F8239
F3851,F3451
F13413,F13297
F6119,F5886
F6997,F6841
F14645,F14515
F12197,F11989
F3833,F3709
F6614,F6439
F13653,F13424
F14145,F13983
F10698,F10466
F7319,F6980
F11160,F11144
F9520,F9365
F3863,F3801
F4621,F4595
F13677,F13486
F8222,F8205
F4006,F3998
F15530,F15272
F17856,F17811
F10111,F9886
F16484,F16203
F3415,F3358
F7981,F7742
F15050,F14784
F17584,F17300
F17286,F17135
F3870,F3631
F16163,F15764
F10332,F10075
F4199,F3975
F9212,F9132
F9917,F9606
F11315,F11087
F13944,F13890
F9912,F9660
F17714,F17685
F9196,F9061
F3273,F2932
F4869,F4834
F7325,F7324
F5678,F5594
F15932,F15592
F16560,F16478
F17415,F17356
F9446,F9404
F8804,F8422
F9238,F8875
F9843,F9588
F4291,F3962
F6869,F6548
F14828,F14820
F11433,F11391
F2919,F2717
F5040,F5023
F9420,F9291
F5861,F5529
F6220,F5950
F9668,F9534
F9702,F9662
F13614,F13417
F2824,F2798
F14758,F14749
F7449,F7289
F3581,F3494
F14425,F14105
F3872,F3529
F12427,F12320
F15558,F15231
F10309,F10160
F15510,F15179
F17837,F17454
F12898,F12748
F3740,F3651
F5526,F5354
F13321,F13039
F17888,F17704
F14053,F13812
F6402,F6208
F4676,F4484
F3668,F3582
F3055,F2959
F10750,F10361
F5323,F5209
F16754,F16581
F9102,F8777
F3057,F3012
F7574,F7444
F9347,F9249
F14151,F14053
F9872,F9739
F13438,F13213
F4030,F3998
F11658,F11357
F8555,F8553
F9453,F9233
F6695,F6669
F14904,F14719
F14922,F14781
F13476,F13183
F3974,F3668
F8542,F8462
F16333,F15945
F8482,F8393
F5626,F5599
F8256,F8079
F3154,F2848
F15858,F15660
F6620,F6551
F9542,F9415
F3562,F3488
F17584,F17364
F12116,F11952
F11721,F11386
F8108,F7750
F10018,F9629
F9083,F8977
F3404,F3064
F7415,F7315
F12589,F12477
F3814,F3720
F8064,F7853
F10683,F10662
F12379,F12010
F4938,F4632
F15306,F15217
F7426,F7272
F8460,F8216
F3044,F2968
F3477,F3136
F11919,F11615
F3998,F3807
F13198,F12997
F17407,F17166
F5585,F5303
F6564,F6201
F5047,F5038
F13303,F13198
F3616,F3431
F15264,F14871
F15016,F14916
F2707,F2361
F6302,F6041
F11493,F11292
F6379,F6370
F8594,F8434
F14894,F14684
F14031,F14022
F17635,F17456
F12819,F12554
F12450,F12329
F7208,F6892
F13190,F12808
F9030,F8857
F10303,F10220
F9039,F8861
F16320,F15960
F10219,F10001
F11656,F11314
F17471,F17120
F6549,F6343
F16776,F16619
F10600,F10585
F11124,F10731
F13009,F12919
F10072,F9874
F6528,F6181
F4302,F4289
F8174,F7915
F8456,F8072
F3442,F3155
F8499,F8439
F8683,F8419
F16957,F16667
F4530,F4528
F10134,F9907
F7740,F7573
F14314,F14225
F4436,F4271
F7173,F6782
F12514,F12329
F13030,F12847
F16051,F15722
F4359,F4334
F5998,F5924
F10837,F10511
F7457,F7316
F4981,F4686
F16092,F15815
F17255,F17052
F6764,F6650
F9001,F8899
F4190,F3886
F11255,F11237
F8099,F7836
F9578,F9359
F9119,F8850
F3111,F2817
F13044,F12727
F13072,F12979
F16628,F16263
F13916,F13865
F16751,F16683
F2911,F2731
F4956,F4904
F17654,F17337
F9792,F9646
F11833,F11772
F14946,F14751
F9157,F8891
F12547,F12238
F3448,F3054
F14577,F14316
F14994,F14847
F8985,F8747
F10686,F10357
F5094,F4760
F17513,F17160
F11727,F11386
F4024,F3796
F6853,F6586
F11036,F10664
F12728,F12576
F14035,F13835
F16743,F16571
F13648,F13509
F3419,F3079
F6839,F6770
F8148,F8109
F14306,F13917
F10755,F10589
F8370,F8198
F16004,F15973
F11844,F11653
F13181,F12959
F3073,F2984
F8665,F8551
F10880,F10501
F10409,F10261
F14998,F14800
F17914,F17805
F17867,F17711
F8046,F7905
F16737,F16482
F2893,F2599
F4394,F4347
F17017,F16867
F10436,F10192
F10330,F10054
F10916,F10659
F8532,F8144
F8575,F8512
F6986,F6685
F11904,F11632
F17579,F17265
F6430,F6154
F10216,F10141
F15052,F14698
F7663,F7289
F12920,F12675
F6461,F6117
F3583,F3411
F10416,F10255
F15690,F15519
F12397,F12125
F4974,F4935
F9588,F9248
F9957,F9687
F8066,F7693
F3351,F3218
F14353,F14127
F3423,F3381
F4544,F4188
F6793,F6783
F3385,F3235
F11145,F10887
F12731,F12552
F6247,F6118
F12792,F12707
F17662,F17274
F13340,F12962
F8373,F8095
F8232,F8158
F4642,F4426
F17975,F17909
F10888,F10559
F14039,F13700
F4552,F4182
F4159,F3874
F9861,F9634
F16221,F16007
F11403,F11016
F7622,F7362
F10535,F10425
F7326,F7268
F13418,F13051
F17246,F16904
F8658,F8472
F9124,F8915
F4142,F3856
F5887,F5559
F8984,F8606
F12285,F11952
F15365,F15270
F15427,F15037
F17307,F17214
F15175,F14873
F14104,F13810
F12978,F12652
F3385,F3242
F16926,F16840
F14800,F14433
F9462,F9390
F8275,F8270
F2960,F2723
F14904,F14781
F5321,F5137
F6728,F6421
F7555,F7325
F17215,F16943
F13046,F12649
F3714,F3638
F4932,F4554
F2931,F2721
F12991,F12957
F7927,F7925
F17791,F17736
F10270,F10104
F3449,F3104
F15524,F15137
F16673,F16605
F15384,F15142
F7601,F7478
F7688,F7321
F9927,F9812
F9302,F9238
F9292,F9068
F10290,F10227
F16830,F16760
F12419,F12202
F15713,F15429
F10284,F9945
F2758,F2553
F10991,F10797
F6648,F6537
F4056,F3766
F13809,F13624
F14046,F13797
F10568,F10349
F14666,F14362
F6672,F6428
F7842,F7568
F5984,F5852
F3362,F3191
F5894,F5640
F11866,F11468
F4060,F3938
F17232,F17053
F10839,F10623
F8161,F7925
F11537,F11434
F14131,F13774
F9464,F9230
F3120,F2751
F2828,F2576
F13149,F13032
F15611,F15477
F7793,F7593
F15826,F15428
F9347,F8995
F10036,F9966
F17923,F17753
F4324,F4050
F17932,F17538
F9504,F9428
F10789,F10436
F5294,F5140
F9330,F9031
F13308,F13087
F3703,F3544
F6339,F6014
F14777,F14766
F12993,F12773
F9824,F9528
F4774,F4703
F7053,F6896
F4223,F4080
F4785,F4616
F13510,F13119
F13717,F13707
F17877,F17611
F10191,F9908
F4202,F3836
F3376,F3091
F11006,F10846
F15411,F15073
F3378,F3315
F13649,F13354
F10660,F10564
F7786,F7593
F12469,F12252
F12716,F12698
F17603,F17423
F3701,F3391
F16905,F16719
F11897,F11551
F16644,F16318
F11766,F11680
F2860,F2814
F12574,F12224
F14808,F14455
F11142,F11107
F10551,F10220
F15032,F14869
F15205,F15162
F16632,F16598
F3455,F3392
F8060,F8000
F10216,F10010
F12563,F12370
F13080,F12711
F17797,F17409
F11201,F10973
F9027,F8973
F14581,F14271
F8036,F7684
F3676,F3526
F3870,F3588
F15218,F14887
F7068,F6786
F17752,F17654
F6028,F5676
F11687,F11568
F11886,F11500
F7321,F7046
F7925,F7545
F17724,F17443
F11819,F11473
F4460,F4382
F4969,F4635
F5800,F5475
F5199,F5072
F13861,F13714
F14342,F14336
F5793,F5520
F14962,F14645
F15207,F15095
F4200,F3999
F14058,F13983
F9407,F9379
F6514,F6355
F11540,F11194
F5907,F5769
F14384,F14003
F10386,F10137
F9614,F9314
F4380,F4363
F14608,F14586
F10587,F10329
F3347,F3312
F9975,F9753
F11289,F10889
F3004,F2935
F5675,F5395
F7279,F6924
F13476,F13194
F17200,F17183
F8341,F8225
F5473,F5289
F17341,F17281
F9943,F9727
F15242,F15155
F17329,F17324
F13851,F13662
F6757,F6529
F14096,F13898
F2721,F2564
F11060,F10695
F11168,F10992
F8640,F8592
F16219,F15926
F17055,F16974
F11075,F10891
F12890,F12691
F5888,F5818
F7979,F7822
F3235,F2926
F7969,F7606
F6738,F6626
F2962,F2792
F6891,F6616
F16916,F16888
F17455,F17439
F10441,F10197
F12538,F12471
F16624,F16285
F17383,F17170
F15818,F15710
F6397,F6370
F9682,F9426
F12473,F12082
F3429,F3228
F12086,F12060
F8594,F8521
F6085,F6068
F11308,F11133
F11332,F11150
F12386,F12212
F17283,F16937
F8707,F8430
F4189,F3951
F4524,F4475
F4158,F4116
F4538,F4189
F14390,F14214
F10809,F10752
F16294,F16053
F6539,F6442
F13707,F13471
F3330,F3128
F11893,F11827
F16242,F16042
F5991,F5682
F7883,F7830
F17050,F16975
F13232,F13171
F7535,F7197
F16172,F15797
F3215,F3163
F14907,F14571
F6585,F6293
F15765,F15446
F9230,F9062
F12561,F12438
F3425,F3154
F3949,F3678
F10231,F9918
F12961,F12679
F16851,F16728
F10295,F9973
F9942,F9825
F5131,F4829
F8874,F8715
F15849,F15582
F9458,F9212
F14142,F14016
F14218,F14071
F9122,F8824
F17948,F17789
F9202,F9076
F8389,F8123
F11758,F11594
F8181,F7856
F10570,F10185
F5673,F5371
F15029,F14871
F13655,F13537
F5275,F5120
F4419,F4223
F7659,F7583
F5419,F5304
F17229,F16994
F6522,F6414
F13765,F13717
F6445,F6342
F8101,F8065
F10312,F10125
F16891,F16611
F6769,F6375
F8278,F8266
F9032,F8795
